gene_name	Adult_1	Adult_2	Adult_3	Infant_1	Spring_1	Spring_2	Spring_3	Spring_4	tHIO_1	tHIO_2	tHIO_3
SFRP5	10.512974	9.955228	10.459552	8.438267	9.6264305	10.302463	9.626913	9.602614	8.912862	10.824317	10.44951
GOLGA7B	8.221523	7.2808666	7.1506405	6.8533044	6.345216	7.076034	5.254773	6.2058425	3.543628	3.3896887	5.8022633
CRTAC1	4.6118984	4.8459296	3.574291	4.672732	5.2810855	4.8186464	5.1616635	5.430909	3.7660203	6.320426	6.0367284
C10orf28	8.107064	7.8525934	8.226368	7.8847823	8.424539	8.052266	8.049189	7.9277406	7.418097	7.539436	7.6136537
LOXL4	7.31616	7.240789	6.3518987	8.297223	7.7711887	7.6388254	7.641354	8.36112	10.177834	9.278432	8.891389
PYROXD2	6.2457705	6.11341	5.548296	6.5987315	5.857278	6.0474653	6.145544	5.3653207	7.06719	6.599142	6.898022
HPS1	10.598623	10.437555	10.79967	9.85065	10.172152	10.367468	10.258525	10.271092	10.554855	10.79483	10.52965
HPSE2	7.2696176	7.727667	7.1419754	8.018507	6.848454	6.519086	8.603501	7.999752	8.289582	8.59426	9.045717
CNNM1	4.7081137	5.923932	5.0888643	4.8102355	5.0543146	5.0281	5.4511704	5.553766	5.6025214	5.343885	5.259121
GOT1	10.6750145	10.778418	10.747789	9.488648	9.43194	9.670396	9.697717	9.516485	9.289582	9.707101	9.509216
NKX2-3	9.188545	9.056827	8.2467165	10.157084	8.997578	8.619546	9.129242	9.296608	10.652152	10.126091	9.665113
SLC25A28	8.7283325	9.2228985	8.65568	8.777068	8.196693	8.508644	8.40113	8.40258	9.413993	9.103934	8.729751
ENTPD7	10.840054	10.5688	11.870552	8.537331	9.949906	9.7655525	10.495564	10.760033	8.409877	10.028125	9.11568
COX15	9.429874	9.588894	9.652633	8.900268	9.277803	9.232274	9.087664	9.212852	8.003059	8.751633	8.748223
CUTC	7.7707257	7.6532845	7.624917	7.3204303	7.274513	7.993572	7.5401754	7.5756807	7.06719	6.637616	6.684427
ABCC2	10.818661	10.7376	10.286572	8.229365	7.654544	8.483982	9.062128	9.586514	4.7660203	9.093593	6.195927
DNMBP	10.369547	9.840912	10.4699745	9.785432	10.559071	9.512134	10.40452	10.117721	9.133591	9.691185	9.811076
DNMBP-AS1	4.7983117	4.41297	4.936861	3.5731962	3.0846884	3.4036088	3.7572734	1.9390559	2.9586654	2.974651	0.12983781
CPN1	0	0.09104211	0	0	2.6696508	2.4036088	2.4771657	0	1.9586655	3.7116168	4.9878187
ERLIN1	10.414804	10.564748	10.5759	9.748835	10.533149	10.734526	10.29552	10.201151	9.689984	10.070927	10.34537
CHUK	8.471594	8.550473	9.026679	7.771466	8.257949	8.314502	8.108603	8.287784	6.686586	7.378373	7.195927
CWF19L1	8.062257	7.8789444	7.7669363	7.8047605	8.050472	9.005999	8.108603	8.0734825	7.8041553	8.137881	8.0605755
SNORA12	1.7539176	0.09104211	1.3518987	0	0	1.8186464	1.6698107	0.9390559	3.543628	1.3896887	2.4517658
BLOC1S2	8.531995	8.295613	8.317683	7.8795834	8.061968	8.804488	8.205086	8.172676	7.5436277	7.4771514	7.564466
PKD2L1	2.7539175	4.6760044	3.2263677	3.8533041	0	0	0.66981065	0	0	1.9746512	2.1298378
SCD	10.955429	9.877312	8.822219	9.926973	10.317509	8.772842	10.123081	11.165468	10.177834	9.901442	11.075282
LINC00263	6.001845	5.791482	5.789304	5.4096975	5.7091794	6.085433	5.1292424	5.611481	6.6025214	6.4120564	6.884725
SEC31B	7.522102	8.285799	6.5084033	7.365754	6.54412	6.6130624	6.8195577	6.446851	6.9810333	6.4771514	6.129838
NDUFB8	10.749684	10.356657	10.575096	10.148465	10.030132	11.185515	10.141486	10.15216	11.319512	11.273096	10.781786
HIF1AN	9.546708	9.461729	9.590303	9.574805	9.569847	8.746425	9.7101	9.4762745	9.23479	9.832632	9.480777
FAM178A	8.084834	8.290714	7.789304	8.672732	8.499726	7.807331	8.313666	8.322761	8.216053	8.062114	8.233126
SEMA4G	10.563685	10.60477	10.769048	9.354556	10.501838	9.701289	10.717616	10.28889	9.338044	10.726195	10.374202
MRPL43	9.553199	9.138166	9.348137	9.287442	9.61607	10.630021	9.433023	9.365321	10.914315	10.287534	10.28339
C10orf2	7.2215233	7.068322	7.1678157	7.1921062	7.533149	6.3578053	7.1855106	7.4704375	7.558578	7.260053	8.16326
LZTS2	9.585225	9.307788	8.961693	10.290383	10.266254	10.199107	10.258525	10.164264	11.55299	11.006238	10.8119545
PDZD7	8.7790575	9.202178	8.859694	7.1921062	7.1217775	7.8575654	8.839736	8.733472	4.9586654	8.944278	6.572781
SFXN3	11.328038	11.371233	11.529734	10.280556	10.83679	11.185515	11.785179	11.433412	11.359545	12.376597	11.078205
KAZALD1	7.6905556	7.157131	7.4393616	7.051244	7.971401	8.113267	8.45117	8.639496	9.944508	9.029934	8.259121
TLX1	4.84138	4.791482	4.4107924	2.0877693	0	1.8186464	2.2547731	2.7464108	0	3.1970437	1.1298379
BTRC	7.948674	8.305361	8.453437	8.6081915	8.277803	7.6766276	8.697717	8.520256	8.350983	8.235179	8.67287
POLL	8.531995	8.329447	8.366849	8.520729	8.421567	9.160721	8.793932	8.398487	9.413993	9.177591	9.2173
DPCD	6.229651	6.1995664	5.193201	6.743121	7.0619683	7.6195464	7.018539	7.138728	8.458511	7.2225785	7.589269
FBXW4	9.735485	9.714924	9.672323	9.265687	9.510953	8.4661045	9.610858	9.462618	9.804155	9.883544	9.805795
NPM3	6.7983117	6.7203984	6.548296	7.2815413	7.7429	8.942768	7.686619	7.8519454	9.285095	8.725079	8.668997
MGEA5	10.534457	10.794946	10.3825655	10.8645315	10.348349	9.324458	10.372849	10.477244	9.756327	9.260054	9.58927
LOC100289509	0.7539176	1.6760045	0.7669362	1.3508037	2.0846884	0.81864643	2.9917388	0.9390559	0	2.7116168	0.12983781
KCNIP2	3.33888	5.3764443	3.766936	3.7658415	5.357707	6.725537	7.793932	6.857919	4.9586654	7.608857	5.084034
C10orf76	9.159059	9.099471	9.323442	8.992253	9.060059	8.871215	8.991738	9.126408	8.458511	8.688897	8.874672
HPS6	8.765144	8.421959	8.797604	8.301117	8.780497	8.813	8.629812	8.62205	9.45452	9.554596	9.277042
LDB1	9.095992	9.481211	8.964153	9.974075	9.98857	9.583518	9.6196375	9.666976	10.725194	10.214647	10.304764
PPRC1	8.708114	8.955228	8.58392	8.740256	9.125435	7.7012897	9.005201	9.242837	9.562292	9.521545	9.802263
NOLC1	9.762346	9.919179	9.864968	9.887375	9.906994	9.06182	9.719659	9.702269	9.363807	9.184105	10.0605755
GBF1	10.226608	10.369492	10.475158	10.338542	10.739325	9.382796	10.824629	10.903397	10.94593	10.581982	10.815463
NFKB2	9.390542	9.1050625	8.898793	9.402466	8.220825	7.9166784	8.7625675	8.287784	9.474365	9.137881	8.6920805
PSD	9.221523	8.875677	7.2426696	11.21499	9.491248	10.467004	10.079202	10.601725	12.45452	11.448357	10.369436
FBXL15	9.663811	8.86912	9.403561	8.335697	8.6264305	9.546567	8.564629	8.557442	9.841309	9.8096485	9.368242
CUEDC2	8.836066	8.672242	8.456934	9.134348	9.023288	9.588485	8.941274	9.133813	10.8997135	9.917166	9.818089
LOC100505761	7.776285	6.98586	7.2181473	6.520729	7.300626	8.145076	7.313667	6.746411	6.740025	7.959544	8.066476
C10orf95	3.7539175	1.6760045	3.6738267	3.225273	3.8920434	3.8186464	3.3702505	2.7464108	3.2805936	4.711617	4.129838
TMEM180	7.31616	6.734898	6.5084033	5.743121	5.7665124	5.373235	4.5277915	4.582912	4.8655562	5.343885	5.9371924
ACTR1A	10.988735	10.798401	11.025502	10.788209	10.897935	11.056454	10.818287	10.938352	11.775649	11.140396	11.165324
SUFU	7.8519497	8.062586	7.8222184	8.681721	8.459728	7.4910717	8.460974	8.497477	9.762796	9.051467	9.331962
TRIM8	10.579671	10.342525	10.339637	10.416893	10.579877	9.407361	10.009661	10.166672	11.1607895	10.777706	11.001743
ARL3	7.948674	7.7984014	7.8962193	8.645425	8.257949	9.040234	8.317269	8.546386	9.804155	8.693469	8.907915
SFXN2	7.6304345	7.157131	7.033723	6.788209	7.7711887	7.749384	8.165666	7.9277406	7.4505186	8.518971	8.1687565
C10orf26	10.330401	10.381061	10.315758	10.28646	10.352256	10.481315	10.20314	10.403602	10.881993	10.1412325	10.215974
CYP17A1	0	1.6760045	0.7669362	1.3508037	0	0.81864643	0	0	0	0	0.12983781
C10orf32	7.888344	7.394823	7.885877	7.5406284	7.8704133	8.69823	8.104439	8.010518	7.7788444	7.9288473	7.668997
CNNM2	8.02538	7.7775426	7.9957547	7.6606593	8.409619	7.476858	8.363297	8.618536	9.756327	8.554596	9.8863945
NT5C2	9.300812	9.426433	9.363126	9.701006	10.016411	9.810168	9.806802	9.848949	9.807288	9.167766	9.953205
LOC729020	3.7539175	4.5504737	3.766936	4.0877695	4.084688	3.8186464	3.9177382	3.8459466	2.543628	3.974651	3.2997627
INA	5.146235	5.923932	3.854399	7.395198	4.143582	3.5190861	3.4771657	3.939056	4.8655562	2.7116168	3.9371927
PCGF6	5.862442	5.2609673	5.7669363	6.1233935	5.3070807	6.26159	5.778335	5.6669765	4.9586654	4.84912	5.339291
TAF5	6.820007	6.614604	6.5998263	6.3050003	7.0388846	5.772843	6.9826937	6.331373	6.6591053	6.343885	6.788049
USMG5	9.466444	9.03941	9.385322	8.660659	8.261277	9.142827	8.778335	8.615013	9.108413	8.355473	8.1687565
PDCD11	8.475017	8.660897	8.551571	9.053554	9.005537	7.600006	8.941274	8.836902	8.82903	8.524115	9.41755
CALHM2	7.31616	7.5748577	7.250752	8.060462	6.991579	7.6130624	6.714205	6.7204156	9.782033	8.04074	8.024655
NEURL	7.6181035	8.230594	7.916683	7.842657	9.256282	8.654696	8.84723	8.442882	8.645166	9.442257	9.7148
SH3PXD2A	9.943742	10.376444	9.55647	11.853967	11.434523	9.803065	11.6196375	11.743994	12.612854	11.298832	11.909967
LOC100505839	0	0.09104211	0	0	1.0846884	2.6260014	1.2547731	1.5240184	0	0.3896887	1.7148002
OBFC1	8.209245	8.630201	8.6373005	8.510675	8.427504	8.334346	7.7196593	8.093874	8.271548	7.320426	8.201301
SLK	9.476725	9.628261	9.613994	9.919394	9.411118	7.9114037	9.505861	9.50511	8.128591	8.67046	8.633663
COL17A1	10.716813	10.468252	11.388072	7.935766	10.184475	9.049868	9.814468	9.126408	7.3162174	8.751633	8.456267
SFR1	6.412129	6.11341	6.321525	6.2087846	5.892043	6.8630404	5.7572737	6.026519	6.3509827	5.7820063	5.857758
WDR96	0.7539176	2.898397	0.7669362	2.3508039	2.6696508	2.6260014	4.4771657	2.260984	0	2.7116168	3.4517658
GSTO1	11.985139	10.687232	11.918904	10.67198	10.851769	12.3099985	11.092926	10.901229	11.226623	11.829	11.089115
MIR4482-1	0.7539176	0	1.3518987	2.0877693	4.7476535	5.4910717	4.917738	4.6939435	3.2805936	5.033545	4.9371924
GSTO2	7.4612765	6.859226	7.7612896	6.452342	7.351475	7.993572	7.1292424	7.1288805	7.0030594	7.675091	7.8302774
ITPRIP	7.913789	8.586897	8.163541	8.737385	8.165062	7.4981265	7.4899898	8.512703	9.609717	7.711617	8.645537
CCDC147	2.5612724	0	0	2.3508039	2.0846884	1.8186464	1.9917388	3.108981	2.543628	2.3896887	1.1298379
SORCS3	3.0758455	3.260967	0.7669362	5.5987315	1.821654	2.4036088	1.9917388	1.9390559	2.9586654	0.3896887	2.4517658
SORCS1	6.001845	6.923932	5.1592536	8.34327	4.5871887	4.066574	5.5524535	4.6394954	3.543628	4.9746513	4.2997627
XPNPEP1	11.603713	11.351962	12.070432	10.191057	10.023288	9.899464	10.447066	10.67968	10.470418	10.52924	10.215974
LOC100505933	3.7539175	4.2609673	3.3518987	3.466281	3.0846884	3.9885714	2.9917388	3.939056	3.543628	2.3896887	2.7148004
ADD3	11.074154	11.306575	11.593882	11.22014	11.754459	11.811231	11.596107	11.72655	10.652152	11.1620035	11.162572
MXI1	9.048538	9.250914	9.286572	8.821124	7.991579	8.269857	8.324447	8.133813	7.9810333	8.033545	7.4336185
SMNDC1	7.9437423	7.5748577	7.8649683	7.7992644	7.979506	8.28217	8.129242	8.123931	7.7268496	7.7472405	7.7445474
DUSP5	9.706658	8.529834	8.571067	8.229365	7.1579375	6.388502	8.424698	8.068339	6.6025214	6.171048	6.7445474
SMC3	9.639614	9.554566	9.564598	9.81705	9.823906	8.769931	9.980423	10.034452	8.474365	9.004398	9.238362
RBM20	3.33888	4.8459296	2.0888643	5.4096975	3.9591575	3.9061093	4.8397355	6.0475802	4.9586654	5.637616	5.5221553
LOC282997	5.7539177	5.8724017	5.5218234	5.935766	5.7476535	6.5868306	5.576701	6.186983	7.401609	6.2225785	6.699693
PDCD4	10.976109	11.227392	11.109011	10.475787	11.099639	10.351976	10.93073	10.666976	9.736743	10.185728	10.534979
BBIP1	6.7081137	6.0217795	6.7669363	6.335697	6.023288	6.689011	6.2396665	6.3653207	7.168119	6.171048	6.2997627
SHOC2	9.16966	8.933393	9.396293	8.958134	8.975459	9.02077	8.879264	8.988904	7.0030594	7.7820063	7.943619
RPL13AP6	0.7539176	0.09104211	1.7669362	0.76584136	0	2.8186464	0	0	2.543628	1.9746512	2.4517658
ADRA2A	8.241757	8.8983965	8.903927	8.77427	9.2859955	7.5260057	8.555507	8.331373	8.280594	8.482446	9.284656
GPAM	7.5994077	7.7203984	7.9013624	7.7258434	8.1932125	8.149563	8.193373	8.318435	7.0461283	7.3669686	7.4244585
GUCY2GP	2.0758455	1.0910422	2.574291	0	0	0	0.66981065	1.5240184	0	0	0
ACSL5	14.732315	14.509487	15.262572	11.767601	12.459185	12.845343	13.219114	13.408062	10.296288	13.040516	10.606584
ZDHHC6	10.428992	10.269707	10.747789	8.900268	8.948874	9.501641	9.299168	9.070912	8.672911	9.019045	8.593362
VTI1A	8.412128	8.315043	8.878072	7.8585987	8.129083	7.8298736	8.083439	8.123931	7.5436277	7.8895345	7.7664623
LOC143188	5.001845	4.4833593	4.9763894	3.0877693	4.023288	2.8186464	3.3702505	2.7464108	3.2805936	3.3896887	3.1298378
TCF7L2	9.027713	8.777542	9.220207	8.6697235	9.256282	8.573534	9.23396	9.138728	8.262446	8.869469	8.94041
HABP2	3.660808	3.9979327	4.624917	5.520729	8.61607	6.9581976	6.2396665	6.9163356	6.38493	8.110787	8.718553
CASP7	10.790778	10.5688	10.967222	9.217052	9.400593	9.803065	9.594624	9.106474	8.06719	9.121008	8.44272
C10orf81	9.2296505	9.5360565	9.709451	8.989843	9.740518	9.397963	9.69079	9.72859	7.434399	8.815953	8.135462
DCLRE1A	7.1202397	7.590888	8.180564	7.8211236	7.669651	7.5601134	7.5277915	7.7782598	7.262446	7.487721	7.3682427
NHLRC2	6.973086	7.52567	7.816785	7.051244	7.424538	7.0474653	7.232053	7.3984876	6.418097	6.8974833	6.816338
ADRB1	5.5352774	5.41297	5.789304	3.225273	3.4066164	2.4036088	3.5767012	3.5240185	1.9586655	5.033545	0.12983781
C10orf118	8.734057	8.78801	9.523493	8.132164	8.436364	7.7434587	8.40113	8.470437	6.9586654	6.7990794	7.095622
VWA2	2.9238424	4.41297	4.9763894	4.225273	6.597758	3.8186464	4.1933727	6.167875	2.9586654	4.3896885	5.9371924
AFAP1L2	7.648735	7.756378	7.3742666	9.626928	8.189724	8.215251	8.509014	8.778259	9.42219	8.869469	7.8302774
ABLIM1	10.916308	11.144968	11.210398	10.103463	10.98857	8.932388	10.310959	10.413775	9.359545	9.3868685	9.676732
FAM160B1	8.9288435	8.930245	9.412595	8.424053	8.3167095	8.501641	8.444598	9.005145	7.558578	7.260053	6.9878187
TRUB1	6.7081137	6.8724017	7.2983174	7.6113315	7.319905	8.080741	7.2089696	7.430909	5.9586654	6.656475	7.0124807
ATRNL1	5.0393195	5.0452385	4.2904983	6.7200375	6.975459	5.725537	7.2011924	7.8519454	8.7400255	5.675091	9.309747
GFRA1	8.107064	8.763468	6.6738267	10.516548	7.613468	7.606549	8.817016	9.7448	7.94735	8.720606	7.6216908
PNLIP	0	0.09104211	0	1.3508037	0	0	0	0.9390559	0	1.3896887	0
PNLIPRP1	3.0758455	2.091042	2.3518987	1.3508037	3.5871887	2.1405745	2.8397357	1.9390559	0.95866543	1.3896887	4.2173004
PNLIPRP2	11.289679	10.01437	10.8126955	5.2894034	7.5053506	8.970931	8.570678	9.155802	6.9810333	8.103934	7.891389
C10orf82	2.33888	2.4129703	2.3518987	2.9357665	2.6696508	2.9885714	3.6698108	3.3984876	4.7660203	2.974651	4.129838
HSPA12A	6.180182	6.4660816	4.9763894	7.5602574	6.1579375	5.6515365	6.681038	6.784546	8.187484	6.3896885	6.699693
ENO4	2.7539175	3.4129703	0	2.7658415	2.9591575	3.278078	2.8397357	2.5240185	2.9586654	1.9746512	3.4517658
KIAA1598	8.18437	8.408455	8.822219	8.293319	9.526249	9.21739	8.973592	8.872746	7.206593	8.579514	8.509216
SLC18A2	7.4192533	7.911221	6.8003592	7.2004695	6.023288	5.6766276	6.4899898	6.296608	3.543628	5.637616	5.129838
PDZD8	9.131128	9.378755	9.401747	8.84799	9.684601	8.338283	9.319067	9.3140955	7.7660203	8.67046	8.576921
RAB11FIP2	6.776285	7.0797267	6.649579	7.8533044	7.618667	7.469698	7.5585537	7.784546	6.889403	6.764728	7.174232
CASC2	3.4543571	2.4129703	2.574291	4.520729	3.9591575	3.5190861	4.37025	3.6394956	3.9586654	2.7116168	3.9371927
FAM204A	8.030042	8.157131	8.04306	8.140881	8.257949	9.140574	8.331589	8.36112	8.316217	8.332203	8.078205
PRLHR	0	0	1.3518987	2.3508039	0	0	0	0	0	0	0
C10orf46	9.422803	9.068322	9.282636	8.992253	9.30869	8.973465	9.147569	9.344197	7.9920883	8.197043	8.543466
NANOS1	6.412129	6.8724017	6.176327	6.5073085	6.5765414	6.519086	6.7359	6.9163356	6.418097	6.4982133	6.8022633
EIF3A	11.529117	11.77798	11.739198	11.495462	11.618018	10.032966	11.731856	11.734283	10.59891	10.891526	11.3245945
FAM45B	6.765145	6.9736853	7.234542	6.8951244	7.533149	7.6388254	7.5585537	7.604392	6.573375	7.434083	7.0124807
SFXN4	9.093767	8.664689	9.23046	8.069622	8.323093	9.02077	8.470711	8.205842	8.128591	8.412057	8.653399
PRDX3	10.550768	10.288259	10.943732	10.464546	10.670902	11.646783	10.588674	10.68641	9.807288	10.220996	10.353839
GRK5	10.124605	10.392538	10.919221	9.678731	9.646931	9.169585	9.797805	9.823226	9.634623	10.376953	9.850937
RGS10	9.321874	9.003931	8.554839	9.717126	8.019362	9.300446	8.397731	8.790805	9.602522	8.544507	9.253959
TIAL1	9.855893	9.94591	9.88328	9.634664	9.668398	10.113267	9.865798	9.7383375	9.7692375	9.830558	9.465228
BAG3	8.663811	8.994924	8.670818	9.219112	8.752391	8.145076	8.655653	9.301	9.994839	9.197043	9.240973
INPP5F	7.433398	7.517307	7.1332583	8.839983	8.629009	8.3303995	8.827158	9.38407	9.9359455	8.618507	9.003282
MCMBP	9.689082	9.825751	9.981256	9.829236	9.667144	9.890109	9.786155	9.600834	9.359545	9.392504	9.680585
SEC23IP	9.07133	9.191705	9.340584	9.210856	9.664633	8.890109	9.491585	9.579301	8.706859	9.044325	8.943619
PPAPDC1A	2.0758455	1.0910422	0	4.225273	4.2546134	3.4036088	3.7572734	4.462618	8.035481	3.974651	6.2997627
WDR11	9.379626	9.592879	9.935608	9.455839	9.946809	9.7844305	9.814468	9.80479	8.368056	9.086657	9.015534
FGFR2	8.18437	8.491921	8.12888	9.663687	9.820526	8.860306	9.796515	9.759234	9.756327	9.788432	10.003282
ATE1	7.580466	7.9175906	7.854399	7.771466	7.852873	7.7134643	7.917738	8.005145	6.206593	6.764728	6.699693
NSMCE4A	9.440418	9.181154	9.1506405	9.107916	9.0562315	10.043854	9.329806	9.194084	9.19707	9.278432	9.1687565
TACC2	9.689082	9.756378	9.804483	10.113462	10.101497	9.052266	10.434682	10.234825	9.486142	10.643537	9.994024
PLEKHA1	9.109268	8.98586	9.607714	8.874366	9.552294	9.879342	9.612325	9.540827	7.853483	8.861364	8.688258
HTRA1	9.361248	9.602795	8.596659	10.725843	10.7195	10.983553	10.349291	10.973167	13.333161	10.782006	11.608607
DMBT1	14.200743	13.559793	13.870388	13.623822	16.042788	15.110069	16.337795	15.731134	13.88255	15.293099	15.612016
FAM24B	4.454357	4.898397	4.0888643	4.0137687	0	0	0	0	0	0.3896887	0
LOC399815	2.33888	2.6760044	2.0888643	2.0877693	0	0	0	0	0	0	0
C10orf88	6.495384	6.157131	6.4393616	6.4937615	6.803507	7.085433	6.669811	6.5240183	6.206593	6.4120564	6.5561028
PSTK	5.0758457	5.3004956	4.9763894	5.1921062	5.522094	6.085433	5.5277915	4.5240183	5.6025214	4.4771514	5.174232
IKZF5	6.7081137	6.8459296	7.1419754	6.6606593	6.950937	7.1405745	6.1616635	6.7204156	5.8166466	5.84912	5.8022633
ACADSB	9.942507	9.759927	10.29539	8.711286	9.564468	9.949217	10.074952	9.880103	7.8655562	9.51381	8.358657
HMX3	1.33888	1.6760045	1.7669362	3.6727319	1.0846884	0	0	0	0	1.9746512	0.12983781
HMX2	2.33888	2.091042	0.7669362	3.466281	0.49972585	1.4036089	0	0	0	0.3896887	1.1298379
BUB3	9.575691	9.455176	9.687289	9.431177	9.534525	10.126986	9.569167	9.495562	9.298515	9.317467	9.566549
CPXM2	9.410342	8.538125	8.1506405	11.071903	10.035001	9.018319	10.781598	11.253639	11.80023	11.088393	10.03372
CHST15	8.33888	9.298057	8.226368	9.898984	8.147184	7.8520694	8.306436	8.36112	8.482227	8.59426	8.22787
OAT	14.392467	13.950091	14.611887	12.980161	13.656362	14.385771	14.163416	14.421044	11.973383	13.891152	12.599225
NKX1-2	0	0.09104211	0	2.0877693	1.0846884	1.8186464	2.2547731	3.3984876	0	3.1970437	0
LHPP	9.616555	9.167857	9.722586	9.127785	9.385422	10.0970955	9.72102	9.575681	9.778845	10.427236	9.454019
FAM53B	10.127871	10.389105	10.555655	9.8612385	10.513048	8.983553	10.232053	10.367416	10.059328	10.470507	10.710096
METTL10	7.2051287	7.2609673	7.643453	7.373172	7.143582	7.807331	6.991739	7.331373	5.912862	6.2476697	6.539229
FAM175B	8.016012	7.9614067	8.298318	8.132164	8.125435	8.018319	8.079202	7.999752	7.528521	7.7384167	7.513542
ZRANB1	8.888344	9.14361	9.014864	9.634664	9.173918	8.679733	9.590163	9.487878	9.153422	9.029934	9.24358
CTBP2	9.766542	9.685367	9.919221	9.648484	9.599073	9.442528	9.322656	9.222144	9.230128	8.828481	9.476352
LOC283038	2.33888	1.0910422	0.7669362	2.0877693	1.4997258	1.8186464	0.66981065	0	2.543628	0.3896887	2.1298378
FLJ37035	0	2.091042	2.3518987	2.3508039	3.0846884	1.8186464	0.66981065	1.9390559	0.95866543	0	1.7148002
C10orf137	7.048538	7.52567	7.417988	7.5860205	7.9301786	7.302462	7.600548	7.3399353	7.1285906	6.320426	6.7148004
MMP21	0.7539176	0.09104211	1.3518987	2.3508039	0	0	0	0.9390559	0	0.3896887	0
UROS	8.893469	8.660897	8.995755	8.651538	8.94474	9.860306	9.047021	9.150944	10.311812	9.541973	9.214646
BCCIP	9.3313465	8.952129	9.054648	8.915588	8.857278	9.187153	9.002966	8.924898	9.087949	8.861364	9.000202
DHX32	9.14838	8.91759	9.294414	8.77427	9.303857	9.724033	9.2244	9.260984	8.551123	8.803317	8.9275
FANK1	4.7539177	4.5504737	3.766936	4.0137687	4.991579	3.1405745	4.313667	4.108981	4.5436277	4.1970434	4.7148004
ADAM12	2.9238424	3.898397	1.3518987	6.672732	7.0311074	6.8847356	8.208969	8.394383	11.296288	5.637616	7.513542
C10orf90	0	0.09104211	0	1.7658414	0	0	0	0	0	0	0
DOCK1	10.050834	10.566775	10.577508	10.469745	10.349913	9.457083	10.366778	10.606168	10.495884	10.058574	10.210655
FAM196A	4.001845	4.4833593	3.766936	5.1233935	4.857278	4.6766276	4.991739	5.296608	6.5436277	5.8159533	5.084034
FOXI2	1.7539176	1.0910422	0	2.3508039	0	0	0	0	0	0	0
CLRN3	11.041053	10.64659	11.346252	8.874366	9.820526	10.967758	10.297344	10.037088	8.225451	10.1142025	9.3245945
PTPRE	8.748271	9.329447	9.050024	8.940767	8.058146	7.2698574	7.675435	7.746411	4.8655562	7.539436	6.871305
MKI67	9.481838	9.275917	9.014864	10.034968	10.21997	7.373235	10.5239	10.652442	10.046128	9.779858	10.632669
MGMT	7.001845	8.209983	7.8383985	8.524065	8.313507	9.560114	8.220557	8.005145	9.442481	8.978403	9.124191
EBF3	3.5612724	3.260967	1.3518987	6.051244	4.2001657	5.4333563	5.1292424	4.462618	6.0879483	4.1970434	1.7148002
LOC387723	5.508805	5.220325	5.381646	5.6965785	5.499726	6.373235	5.254773	5.186983	6.168119	6.144576	5.684427
CTAGE7P	3.33888	3.091042	2.766936	2.7658415	2.3070807	3.1405745	1.9917388	2.939056	0	2.3896887	1.1298379
